game,item_name,picture,price,info
league,High Noon Darius,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Darius_16.jpg,0,
league,Lunar Beast Darius,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Darius_24.jpg,0,
league,Crime City Nightmare Darius,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Darius_33.jpg,0,
league,Spirit Blossom Darius,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Darius_43.jpg,0,
league,Porcelain Darius,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Darius_54.jpg,0,
league,Dark Valkyrie Diana,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Diana_1.jpg,0,
league,Lunar Goddess Diana,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Diana_2.jpg,0,
league,Infernal Diana,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Diana_3.jpg,0,
league,Blood Moon Diana,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Diana_11.jpg,0,
league,Dark Waters Diana,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Diana_12.jpg,0,
league,Dragonslayer Diana,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Diana_18.jpg,0,
league,Battle Queen Diana,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Diana_25.jpg,0,
league,Prestige Battle Queen Diana,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Diana_26.jpg,0,
league,Sentinel Diana,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Diana_27.jpg,0,
league,Firecracker Diana,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Diana_37.jpg,0,
league,Winterblessed Diana,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Diana_47.jpg,0,
league,Heavenscale Diana,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Diana_54.jpg,0,
league,Soul Reaver Draven,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Draven_1.jpg,0,
league,Gladiator Draven,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Draven_2.jpg,0,
league,Primetime Draven,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Draven_3.jpg,0,
league,Pool Party Draven,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Draven_4.jpg,0,
league,Beast Hunter Draven,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Draven_5.jpg,0,
league,Draven Draven,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Draven_6.jpg,0,
league,Santa Draven,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Draven_12.jpg,0,
league,Mecha Kingdoms Draven,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Draven_13.jpg,0,
league,Ruined Draven,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Draven_20.jpg,0,
league,Debonair Draven,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Draven_29.jpg,0,
league,Fright Night Draven,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Draven_39.jpg,0,
league,La Ilusión Draven,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Draven_48.jpg,0,
league,Toxic Dr. Mundo,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/DrMundo_1.jpg,0,
league,Mr. Mundoverse,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/DrMundo_2.jpg,0,
league,Corporate Mundo,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/DrMundo_3.jpg,0,
league,Mundo Mundo,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/DrMundo_4.jpg,0,
league,Executioner Mundo,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/DrMundo_5.jpg,0,
league,Rageborn Mundo,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/DrMundo_6.jpg,0,
league,TPA Mundo,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/DrMundo_7.jpg,0,
league,Pool Party Mundo,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/DrMundo_8.jpg,0,
league,El Macho Mundo,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/DrMundo_9.jpg,0,
league,Frozen Prince Mundo,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/DrMundo_10.jpg,0,
league,Street Demons Dr. Mundo,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/DrMundo_21.jpg,0,
league,Sandstorm Ekko,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ekko_1.jpg,0,
league,Academy Ekko,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ekko_2.jpg,0,
league,PROJECT: Ekko,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ekko_3.jpg,0,
league,SKT T1 Ekko,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ekko_11.jpg,0,
league,Trick or Treat Ekko,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ekko_12.jpg,0,
league,True Damage Ekko,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ekko_19.jpg,0,
league,Pulsefire Ekko,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ekko_28.jpg,0,
league,Firelight Ekko,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ekko_36.jpg,0,
league,Star Guardian Ekko,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ekko_45.jpg,0,
league,Prestige Star Guardian Ekko,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ekko_46.jpg,0,
league,Breakout True Damage Ekko,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ekko_56.jpg,0,
league,Death Blossom Elise,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Elise_1.jpg,0,
league,Victorious Elise,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Elise_2.jpg,0,
league,Blood Moon Elise,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Elise_3.jpg,0,
league,SKT T1 Elise,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Elise_4.jpg,0,
league,Super Galaxy Elise,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Elise_5.jpg,0,
league,Bewitching Elise,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Elise_6.jpg,0,
league,Withered Rose Elise,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Elise_15.jpg,0,
league,Coven Elise,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Elise_24.jpg,0,
league,Shadow Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_1.jpg,0,
league,Masquerade Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_2.jpg,0,
league,Tango Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_3.jpg,0,
league,Safecracker Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_4.jpg,0,
league,Blood Moon Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_5.jpg,0,
league,K/DA Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_6.jpg,0,
league,Prestige K/DA Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_7.jpg,0,
league,Sugar Rush Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_8.jpg,0,
league,K/DA ALL OUT Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_15.jpg,0,
league,Coven Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_24.jpg,0,
league,Prestige K/DA Evelynn (2022),https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_31.jpg,0,
league,Spirit Blossom Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_32.jpg,0,
league,Soul Fighter Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_42.jpg,0,
league,High Noon Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_52.jpg,0,
league,Prestige High Noon Evelynn,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Evelynn_53.jpg,0,
league,Nottingham Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_1.jpg,0,
league,Striker Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_2.jpg,0,
league,Frosted Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_3.jpg,0,
league,Explorer Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_4.jpg,0,
league,Pulsefire Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_5.jpg,0,
league,TPA Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_6.jpg,0,
league,Debonair Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_7.jpg,0,
league,Ace of Spades Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_8.jpg,0,
league,Arcade Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_9.jpg,0,
league,Star Guardian Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_18.jpg,0,
league,SSG Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_19.jpg,0,
league,Pajama Guardian Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_20.jpg,0,
league,Battle Academia Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_21.jpg,0,
league,PsyOps Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_22.jpg,0,
league,Prestige PsyOps Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_23.jpg,0,
league,Porcelain Protector Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_25.jpg,0,
league,Faerie Court Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_33.jpg,0,
league,HEARTSTEEL Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_43.jpg,0,
league,Heavenscale Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_44.jpg,0,
league,Prestige Heavenscale Ezreal,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ezreal_54.jpg,0,
league,Spectral Fiddlesticks,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiddlesticks_1.jpg,0,
league,Union Jack Fiddlesticks,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiddlesticks_2.jpg,0,
league,Bandito Fiddlesticks,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiddlesticks_3.jpg,0,
league,Pumpkinhead Fiddlesticks,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiddlesticks_4.jpg,0,
league,Fiddle Me Timbers,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiddlesticks_5.jpg,0,
league,Surprise Party Fiddlesticks,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiddlesticks_6.jpg,0,
league,Dark Candy Fiddlesticks,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiddlesticks_7.jpg,0,
league,Risen Fiddlesticks,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiddlesticks_8.jpg,0,
league,Praetorian Fiddlesticks,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiddlesticks_9.jpg,0,
league,Star Nemesis Fiddlesticks,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiddlesticks_27.jpg,0,
league,Blood Moon Fiddlesticks,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiddlesticks_37.jpg,0,
league,Royal Guard Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_1.jpg,0,
league,Nightraven Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_2.jpg,0,
league,Headmistress Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_3.jpg,0,
league,PROJECT: Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_4.jpg,0,
league,Pool Party Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_5.jpg,0,
league,Soaring Sword Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_22.jpg,0,
league,Heartpiercer Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_23.jpg,0,
league,iG Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_31.jpg,0,
league,Pulsefire Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_41.jpg,0,
league,Lunar Beast Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_50.jpg,0,
league,Prestige Lunar Beast Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_51.jpg,0,
league,Bewitching Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_60.jpg,0,
league,Faerie Court Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_69.jpg,0,
league,Dragonmancer Fiora,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fiora_80.jpg,0,
league,Atlantean Fizz,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fizz_1.jpg,0,
league,Tundra Fizz,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fizz_2.jpg,0,
league,Fisherman Fizz,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fizz_3.jpg,0,
league,Void Fizz,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fizz_4.jpg,0,
league,Cottontail Fizz,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fizz_8.jpg,0,
league,Super Galaxy Fizz,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fizz_9.jpg,0,
league,Omega Squad Fizz,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fizz_10.jpg,0,
league,Fuzz Fizz,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fizz_14.jpg,0,
league,Prestige Fuzz Fizz,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fizz_15.jpg,0,
league,Little Devil Fizz,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fizz_16.jpg,0,
league,Prestige Fuzz Fizz (2022),https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fizz_25.jpg,0,
league,Astronaut Fizz,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fizz_26.jpg,0,
league,Rain Shepherd Fizz,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Fizz_35.jpg,0,
league,Enchanted Galio,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Galio_1.jpg,0,
league,Hextech Galio,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Galio_2.jpg,0,
league,Commando Galio,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Galio_3.jpg,0,
league,Gatekeeper Galio,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Galio_4.jpg,0,
league,Debonair Galio,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Galio_5.jpg,0,
league,Birdio,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Galio_6.jpg,0,
league,Infernal Galio,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Galio_13.jpg,0,
league,Dragon Guardian Galio,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Galio_19.jpg,0,
league,Mythmaker Galio,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Galio_28.jpg,0,
league,Spooky Gangplank,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gangplank_1.jpg,0,
league,Minuteman Gangplank,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gangplank_2.jpg,0,
league,Sailor Gangplank,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gangplank_3.jpg,0,
league,Toy Soldier Gangplank,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gangplank_4.jpg,0,
league,Special Forces Gangplank,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gangplank_5.jpg,0,
league,Sultan Gangplank,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gangplank_6.jpg,0,
league,Captain Gangplank,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gangplank_7.jpg,0,
league,Dreadnova Gangplank,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gangplank_8.jpg,0,
league,Pool Party Gangplank,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gangplank_14.jpg,0,
league,FPX Gangplank,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gangplank_21.jpg,0,
league,Gangplank the Betrayer,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gangplank_23.jpg,0,
league,PROJECT: Gangplank,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gangplank_33.jpg,0,
league,Sanguine Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_1.jpg,0,
league,Desert Trooper Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_2.jpg,0,
league,Commando Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_3.jpg,0,
league,Dreadknight Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_4.jpg,0,
league,Rugged Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_5.jpg,0,
league,Steel Legion Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_6.jpg,0,
league,Rogue Admiral Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_10.jpg,0,
league,Warring Kingdoms Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_11.jpg,0,
league,God-King Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_13.jpg,0,
league,Demacia Vice Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_14.jpg,0,
league,Mecha Kingdoms Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_22.jpg,0,
league,Prestige Mecha Kingdoms Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_23.jpg,0,
league,Battle Academia Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_24.jpg,0,
league,Mythmaker Garen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Garen_33.jpg,0,
league,Dino Gnar,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gnar_1.jpg,0,
league,Gentleman Gnar,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gnar_2.jpg,0,
league,Snow Day Gnar,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gnar_3.jpg,0,
league,El León Gnar,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gnar_4.jpg,0,
league,Super Galaxy Gnar,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gnar_13.jpg,0,
league,SSG Gnar,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gnar_14.jpg,0,
league,Astronaut Gnar,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gnar_15.jpg,0,
league,Elderwood Gnar,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gnar_22.jpg,0,
league,La Ilusión Gnar,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gnar_31.jpg,0,
league,Scuba Gragas,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_1.jpg,0,
league,Hillbilly Gragas,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_2.jpg,0,
league,Santa Gragas,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_3.jpg,0,
league,"Gragas, Esq.",https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_4.jpg,0,
league,Vandal Gragas,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_5.jpg,0,
league,Oktoberfest Gragas,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_6.jpg,0,
league,Superfan Gragas,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_7.jpg,0,
league,Fnatic Gragas,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_8.jpg,0,
league,Gragas Caskbreaker,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_9.jpg,0,
league,Arctic Ops Gragas,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_10.jpg,0,
league,Warden Gragas,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_11.jpg,0,
league,Space Groove Gragas,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_20.jpg,0,
league,High Noon Gragas,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_29.jpg,0,
league,Hired Gun Graves,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_1.jpg,0,
league,Jailbreak Graves,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_2.jpg,0,
league,Crime City Graves,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_3.jpg,0,
league,Riot Graves,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_4.jpg,0,
league,Pool Party Graves,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_5.jpg,0,
league,Cutthroat Graves,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_6.jpg,0,
league,Snow Day Graves,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_7.jpg,0,
league,Victorious Graves,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_14.jpg,0,
league,Praetorian Graves,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_18.jpg,0,
league,Battle Professor Graves,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_25.jpg,0,
league,Sentinel Graves,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_35.jpg,0,
league,EDG Graves,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_42.jpg,0,
league,Porcelain Graves,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_45.jpg,0,
league,Space Groove Gwen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gwen_1.jpg,0,
league,Cafe Cuties Gwen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gwen_11.jpg,0,
league,Soul Fighter Gwen,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gwen_20.jpg,0,
league,Blood Knight Hecarim,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hecarim_1.jpg,0,
league,Reaper Hecarim,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hecarim_2.jpg,0,
league,Headless Hecarim,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hecarim_3.jpg,0,
league,Arcade Hecarim,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hecarim_4.jpg,0,
league,Elderwood Hecarim,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hecarim_5.jpg,0,
league,Worldbreaker Hecarim,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hecarim_6.jpg,0,
league,Lancer Zero Hecarim,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hecarim_7.jpg,0,
league,High Noon Hecarim,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hecarim_8.jpg,0,
league,Cosmic Charger Hecarim,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hecarim_14.jpg,0,
league,Arcana Hecarim,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hecarim_22.jpg,0,
league,Winterblessed Hecarim,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hecarim_31.jpg,0,
league,Alien Invader Heimerdinger,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Heimerdinger_1.jpg,0,
league,Blast Zone Heimerdinger,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Heimerdinger_2.jpg,0,
league,Piltover Customs Heimerdinger,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Heimerdinger_3.jpg,0,
league,Snowmerdinger,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Heimerdinger_4.jpg,0,
league,Hazmat Heimerdinger,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Heimerdinger_5.jpg,0,
league,Dragon Trainer Heimerdinger,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Heimerdinger_6.jpg,0,
league,Pool Party Heimerdinger,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Heimerdinger_15.jpg,0,
league,Heimerstinger,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Heimerdinger_24.jpg,0,
league,Winterblessed Hwei,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hwei_1.jpg,0,
league,Void Bringer Illaoi,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Illaoi_1.jpg,0,
league,Resistance Illaoi,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Illaoi_2.jpg,0,
league,Cosmic Invoker Illaoi,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Illaoi_10.jpg,0,
league,Snow Moon Illaoi,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Illaoi_18.jpg,0,
league,Battle Bear Illaoi,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Illaoi_27.jpg,0,
league,Nightblade Irelia,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_1.jpg,0,
league,Aviator Irelia,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_2.jpg,0,
league,Infiltrator Irelia,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_3.jpg,0,
league,Frostblade Irelia,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_4.jpg,0,
league,Order of the Lotus Irelia,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_5.jpg,0,
league,Divine Sword Irelia,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_6.jpg,0,
league,iG Irelia,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_15.jpg,0,
league,PROJECT: Irelia,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_16.jpg,0,
league,Prestige PROJECT: Irelia,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_17.jpg,0,
league,High Noon Irelia,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_18.jpg,0,
league,Sentinel Irelia,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_26.jpg,0,
league,Prestige PROJECT: Irelia (2022),https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_36.jpg,0,
league,Mythmaker Irelia,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_37.jpg,0,
league,Porcelain Irelia,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_45.jpg,0,
league,Candy King Ivern,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ivern_1.jpg,0,
league,Dunkmaster Ivern,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ivern_2.jpg,0,
league,Old God Ivern,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ivern_11.jpg,0,
league,Astronaut Ivern,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ivern_20.jpg,0,
league,Tempest Janna,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Janna_1.jpg,0,
